,timestamp,T1,T1_Rad,Toutdoor,CoolingPower,HeatingPower,FanPower,PumpPower,TotalHVACPower,TotalHVACEnergy,HeatingSetpoint,CoolingSetpoint,FanControlInput,u_CoolingSetpoint,u_HeatingSetpoint,u_FanOverride,PMV,PPD,Reward
2019-01-02 10:35:00,2019-01-02 10:35:00,22.27507559907292,25.226509395829112,7.553634615384624,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109345445.07051562,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.25932998736997104,6.396196266027445,-6.39718990954554
2019-01-02 10:40:00,2019-01-02 10:40:00,22.782194999326236,25.984530555323886,7.5893076923076705,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109345743.16357104,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.4028572512394891,8.381805773392557,-8.382799416910652
2019-01-02 10:45:00,2019-01-02 10:45:00,23.33094319807344,26.747513111221792,7.632138888888903,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109346041.25662647,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.5534991245477235,11.414008517879054,-11.41500216139715
2019-01-02 10:50:00,2019-01-02 10:50:00,23.910912323377772,27.515823082382894,7.685333333333347,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109346339.3496819,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.7098556691058454,15.600241079501401,-15.601234723019497
2019-01-02 10:55:00,2019-01-02 10:55:00,24.514271380196988,28.288701168090938,7.752096153846139,0.0,0.0,0.9936435180948073,0.0,0.9936435180948073,109346637.44273733,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,0.8707813169096418,21.005860920383995,-21.00685456390209
2019-01-02 11:00:00,2019-01-02 11:00:00,25.12564328278023,29.082280632457014,7.834539173789153,1.1413713199581631e-05,0.0,0.9936435180948073,5.601525644071838,6.595180575879845,109347301.40367992,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,1.0356441638939489,27.644317052899765,-27.650912233475644
2019-01-02 11:05:00,2019-01-02 11:05:00,25.742226995192937,29.879603730117594,7.924336627492892,1.139666374571094e-05,0.0,0.9936435180948073,5.601525644071838,6.595180558830391,109349279.95785,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,1.2024571952546197,35.36762000037764,-35.374215180936474
2019-01-02 11:10:00,2019-01-02 11:10:00,26.390900871987697,30.671995562125346,8.018153846153837,33.91197317462466,0.0,0.9936435180948073,5.601525644071838,40.507142336791304,109352672.84209268,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,1.374343761856131,44.149429304279664,-44.18993644661646
2019-01-02 11:15:00,2019-01-02 11:15:00,27.049424795224525,31.458583603185843,8.114855680199412,34.79134136457824,0.0,0.9936435180948073,5.601525644071838,41.386510526744885,109365513.84190756,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,1.5480050281365985,53.512756234967306,-53.55414274549405
2019-01-02 11:20:00,2019-01-02 11:20:00,27.708158690015694,32.2363632620295,8.213306980056984,32.0417273554955,0.0,0.9936435180948073,5.601525644071838,38.63689651766215,109377489.4849928,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,1.7217414055821896,62.91226333039008,-62.95090022690774
2019-01-02 11:25:00,2019-01-02 11:25:00,28.3615499316993,33.00167020944025,8.312372596153864,30.227377728960967,0.0,0.9936435180948073,5.601525644071838,36.822546891127615,109388790.00261186,21.0,25.0,0.10557278112182189,25.0,21.0,0.10557278112182189,1.8943636018781627,71.77766273166503,-71.81448527855616
